collected_at,corridor,stop_id,stop_name,line,direction,planned_ts,actual_ts,delay_min,status
2026-07-01T01:54:19Z,innenstadt,22002667,Bonn BrÃ¼dergasse/Bertha-von-Suttner-Platz,640,Bonn Hbf,2026-07-01T05:51:00+00:00,2026-07-01T05:51:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22002667,Bonn BrÃ¼dergasse/Bertha-von-Suttner-Platz,600,Bonn Ippendorf Altenheim,2026-07-01T05:52:00+00:00,2026-07-01T05:52:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22002667,Bonn BrÃ¼dergasse/Bertha-von-Suttner-Platz,603,Bonn RÃ¶ttgen Schleife,2026-07-01T05:57:00+00:00,2026-07-01T05:57:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22002667,Bonn BrÃ¼dergasse/Bertha-von-Suttner-Platz,606,Bonn Medinghoven Hardtberg Klinikum,2026-07-01T05:58:00+00:00,2026-07-01T05:58:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22002667,Bonn BrÃ¼dergasse/Bertha-von-Suttner-Platz,551,Bonn Hbf,2026-07-01T06:00:00+00:00,2026-07-01T06:00:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22002667,Bonn BrÃ¼dergasse/Bertha-von-Suttner-Platz,117,Bonn Hbf,2026-07-01T06:01:00+00:00,2026-07-01T06:01:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22002667,Bonn BrÃ¼dergasse/Bertha-von-Suttner-Platz,550,Bonn Hbf,2026-07-01T06:03:00+00:00,2026-07-01T06:03:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22002667,Bonn BrÃ¼dergasse/Bertha-von-Suttner-Platz,609,Bonn BrÃ¼ser Berg HardthÃ¶he/SÃ¼dwache,2026-07-01T06:04:00+00:00,2026-07-01T06:04:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22002667,Bonn BrÃ¼dergasse/Bertha-von-Suttner-Platz,601,Bonn Venusberg Uniklinikum SÃ¼d,2026-07-01T06:07:00+00:00,2026-07-01T06:07:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22002667,Bonn BrÃ¼dergasse/Bertha-von-Suttner-Platz,607,Bonn Medinghoven Hardtberg Klinikum,2026-07-01T06:13:00+00:00,2026-07-01T06:13:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,62,Bonn Dottendorf Quirinusplatz,2026-07-01T03:57:00+00:00,2026-07-01T03:59:00+00:00,2.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,66,Siegburg Bf,2026-07-01T03:57:00+00:00,2026-07-01T03:57:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,16,KÃ¶ln Niehl Sebastianstr.,2026-07-01T04:04:00+00:00,2026-07-01T04:04:00+00:00,0.0,EXTRA_STOP
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,ICE 921 InterCityExpress,Frankfurt (Main) Hauptbahnhof,2026-07-01T04:12:00+00:00,2026-07-01T04:13:00+00:00,1.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,16,Bonn Bad Godesberg Stadthalle,2026-07-01T04:18:00+00:00,2026-07-01T04:18:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,63,Bonn Gronau Heussallee/Museumsmeile,2026-07-01T04:21:00+00:00,2026-07-01T04:21:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,RB 26,Boppard Hauptbahnhof,2026-07-01T04:27:00+00:00,2026-07-01T04:27:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,66,Siegburg Bf,2026-07-01T04:27:00+00:00,2026-07-01T04:27:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,62,Bonn Oberkassel SÃ¼d/RÃ¶mlinghoven,2026-07-01T04:27:00+00:00,2026-07-01T04:27:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,66,Bad Honnef (Stadtbahn),2026-07-01T04:33:00+00:00,2026-07-01T04:33:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,RB 26,KÃ¶ln Messe/Deutz Bf,2026-07-01T04:33:00+00:00,2026-07-01T04:33:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,16,Bonn Bad Godesberg Stadthalle,2026-07-01T04:37:00+00:00,2026-07-01T04:37:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,18,KÃ¶ln Buchheim Herler Str.,2026-07-01T04:40:00+00:00,2026-07-01T04:40:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,16,KÃ¶ln Niehl Sebastianstr.,2026-07-01T04:42:00+00:00,2026-07-01T04:42:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,66,Bad Honnef (Stadtbahn),2026-07-01T04:43:00+00:00,2026-07-01T04:43:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,63,Bonn Tannenbusch Mitte,2026-07-01T04:46:00+00:00,2026-07-01T04:46:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,66,Siegburg Bf,2026-07-01T04:47:00+00:00,2026-07-01T04:47:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,63,Bonn Bad Godesberg Stadthalle,2026-07-01T04:47:00+00:00,2026-07-01T04:47:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,SB60,KÃ¶ln/Bonn Flughafen Terminal 1,2026-07-01T04:47:00+00:00,2026-07-01T04:47:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,62,Bonn Dottendorf Quirinusplatz,2026-07-01T04:52:00+00:00,2026-07-01T04:52:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,RB 48,KÃ¶ln Messe/Deutz Bf,2026-07-01T04:54:00+00:00,2026-07-01T04:54:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,16,Bonn Bad Godesberg Stadthalle,2026-07-01T04:57:00+00:00,2026-07-01T04:57:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,18,KÃ¶ln Buchheim Herler Str.,2026-07-01T05:00:00+00:00,2026-07-01T05:00:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,16,KÃ¶ln Niehl Sebastianstr.,2026-07-01T05:02:00+00:00,2026-07-01T05:02:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,66,Bad Honnef (Stadtbahn),2026-07-01T05:03:00+00:00,2026-07-01T05:03:00+00:00,0.0,AREA_CHANGED
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,63,Bonn Tannenbusch Mitte,2026-07-01T05:05:00+00:00,2026-07-01T05:05:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,66,Siegburg Bf,2026-07-01T05:07:00+00:00,2026-07-01T05:07:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,63,Bonn Bad Godesberg Stadthalle,2026-07-01T05:07:00+00:00,2026-07-01T05:07:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,RB 48,Bonn Lannesdorf Mehlem Bf,2026-07-01T05:07:00+00:00,2026-07-01T05:07:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22000687,Bonn Hbf,609,Bonn BrÃ¼ser Berg HardthÃ¶he/SÃ¼dwache,2026-07-01T05:10:00+00:00,2026-07-01T05:10:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,604,Bornheim Hersel,2026-07-01T05:12:00+00:00,2026-07-01T05:12:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,602,Bonn Tannenbusch Agnetendorfer Str.,2026-07-01T05:16:00+00:00,2026-07-01T05:16:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,607,Bonn Ramersdorf,2026-07-01T05:20:00+00:00,2026-07-01T05:20:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,601,Bonn Tannenbusch Agnetendorfer Str.,2026-07-01T05:26:00+00:00,2026-07-01T05:26:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,605,Bonn Auerberg Bernhardkirche,2026-07-01T05:27:00+00:00,2026-07-01T05:27:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,606,Bonn Ramersdorf,2026-07-01T05:35:00+00:00,2026-07-01T05:35:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,603,Bonn Bechlinghoven Alte Schulstr.,2026-07-01T05:36:00+00:00,2026-07-01T05:36:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,604,Bornheim Hersel,2026-07-01T05:42:00+00:00,2026-07-01T05:42:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,602,Bonn Tannenbusch Agnetendorfer Str.,2026-07-01T05:46:00+00:00,2026-07-01T05:46:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,607,Bonn Ramersdorf,2026-07-01T05:50:00+00:00,2026-07-01T05:50:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,601,Bonn Tannenbusch Agnetendorfer Str.,2026-07-01T05:55:00+00:00,2026-07-01T05:55:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,605,Bonn Auerberg Bernhardkirche,2026-07-01T05:57:00+00:00,2026-07-01T05:57:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,606,Bonn Ramersdorf,2026-07-01T06:05:00+00:00,2026-07-01T06:05:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,603,Bonn Bechlinghoven Alte Schulstr.,2026-07-01T06:06:00+00:00,2026-07-01T06:06:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,604,Bornheim Hersel,2026-07-01T06:12:00+00:00,2026-07-01T06:12:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,601,Bonn Tannenbusch Agnetendorfer Str.,2026-07-01T06:13:00+00:00,2026-07-01T06:13:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,607,Bonn Ramersdorf,2026-07-01T06:20:00+00:00,2026-07-01T06:20:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,602,Bonn Tannenbusch Agnetendorfer Str.,2026-07-01T06:20:00+00:00,2026-07-01T06:20:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,602,Bonn Hbf,2026-07-01T06:25:00+00:00,2026-07-01T06:25:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,605,Bonn Auerberg Bernhardkirche,2026-07-01T06:26:00+00:00,2026-07-01T06:26:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,606,Bonn Ramersdorf,2026-07-01T06:31:00+00:00,2026-07-01T06:31:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,603,Bonn Bechlinghoven Alte Schulstr.,2026-07-01T06:31:00+00:00,2026-07-01T06:31:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,601,Bonn Tannenbusch Agnetendorfer Str.,2026-07-01T06:33:00+00:00,2026-07-01T06:33:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,604,Bornheim Hersel,2026-07-01T06:36:00+00:00,2026-07-01T06:36:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,602,Bonn Tannenbusch Agnetendorfer Str.,2026-07-01T06:40:00+00:00,2026-07-01T06:40:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,607,Bonn Ramersdorf,2026-07-01T06:41:00+00:00,2026-07-01T06:41:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,602,Bonn Hbf,2026-07-01T06:45:00+00:00,2026-07-01T06:45:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,605,Bonn Auerberg Bernhardkirche,2026-07-01T06:46:00+00:00,2026-07-01T06:46:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,606,Bonn Ramersdorf,2026-07-01T06:51:00+00:00,2026-07-01T06:51:00+00:00,0.0,
2026-07-01T01:54:19Z,innenstadt,22001142,Bonn Colmantstr./Hbf,603,Bonn Bechlinghoven Alte Schulstr.,2026-07-01T06:51:00+00:00,2026-07-01T06:51:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,66,Siegburg Bf,2026-07-01T04:01:00+00:00,2026-07-01T04:01:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,66,Siegburg Bf,2026-07-01T04:31:00+00:00,2026-07-01T04:31:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,62,Bonn Oberkassel SÃ¼d/RÃ¶mlinghoven,2026-07-01T04:33:00+00:00,2026-07-01T04:33:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,65,Bonn Auerberg Kopenhagener Str.,2026-07-01T04:42:00+00:00,2026-07-01T04:42:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,62,Bonn Dottendorf Quirinusplatz,2026-07-01T04:46:00+00:00,2026-07-01T04:46:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,66,Siegburg Bf,2026-07-01T04:51:00+00:00,2026-07-01T04:51:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,65,Bonn Auerberg Kopenhagener Str.,2026-07-01T04:57:00+00:00,2026-07-01T04:57:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,66,Bad Honnef (Stadtbahn),2026-07-01T04:58:00+00:00,2026-07-01T04:58:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,609,Bonn BrÃ¼ser Berg HardthÃ¶he/SÃ¼dwache,2026-07-01T05:02:00+00:00,2026-07-01T05:02:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,605,Bonn Duisdorf Bf,2026-07-01T05:05:00+00:00,2026-07-01T05:05:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,62,Bonn Dottendorf Quirinusplatz,2026-07-01T05:06:00+00:00,2026-07-01T05:06:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,66,Siegburg Bf,2026-07-01T05:11:00+00:00,2026-07-01T05:11:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,607,Bonn Medinghoven Hardtberg Klinikum,2026-07-01T05:11:00+00:00,2026-07-01T05:11:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,65,Bonn Auerberg Kopenhagener Str.,2026-07-01T05:12:00+00:00,2026-07-01T05:12:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,536,Bonn Hbf,2026-07-01T05:14:00+00:00,2026-07-01T05:14:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,62,Bonn Dottendorf Quirinusplatz,2026-07-01T05:16:00+00:00,2026-07-01T05:16:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,602,Bonn Venusberg Waldau,2026-07-01T05:16:00+00:00,2026-07-01T05:16:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,608,Bonn BrÃ¼ser Berg HardthÃ¶he/SÃ¼dwache,2026-07-01T05:17:00+00:00,2026-07-01T05:17:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,66,Bad Honnef (Stadtbahn),2026-07-01T05:18:00+00:00,2026-07-01T05:18:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,117,Bonn Hbf,2026-07-01T05:18:00+00:00,2026-07-01T05:18:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,640,Bonn Hbf,2026-07-01T05:19:00+00:00,2026-07-01T05:19:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,604,Bonn Ãckesdorf Mitte,2026-07-01T05:20:00+00:00,2026-07-01T05:20:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,600,Bonn Graurheindorf Kranenweg,2026-07-01T05:21:00+00:00,2026-07-01T05:21:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,66,Siegburg Bf,2026-07-01T05:21:00+00:00,2026-07-01T05:21:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,609,Bonn Holzlar Gielgen,2026-07-01T05:24:00+00:00,2026-07-01T05:24:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,603,Bonn RÃ¶ttgen Schleife,2026-07-01T05:25:00+00:00,2026-07-01T05:25:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,606,Bonn Medinghoven Hardtberg Klinikum,2026-07-01T05:26:00+00:00,2026-07-01T05:26:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,633,Bonn Endenich Nord Bf,2026-07-01T05:27:00+00:00,2026-07-01T05:27:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,607,Bonn Ramersdorf,2026-07-01T05:30:00+00:00,2026-07-01T05:30:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61115,Bonn Bertha-von-Suttner-Pl./Beethovenhaus,550,Bonn Hbf,2026-07-01T05:30:00+00:00,2026-07-01T05:30:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,62,Bonn Dottendorf Quirinusplatz,2026-07-01T03:53:00+00:00,2026-07-01T03:55:00+00:00,2.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,66,Siegburg Bf,2026-07-01T03:58:00+00:00,2026-07-01T03:58:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,66,Siegburg Bf,2026-07-01T04:28:00+00:00,2026-07-01T04:28:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,62,Bonn Oberkassel SÃ¼d/RÃ¶mlinghoven,2026-07-01T04:30:00+00:00,2026-07-01T04:30:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,66,Siegburg Bf,2026-07-01T04:48:00+00:00,2026-07-01T04:48:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,62,Bonn Dottendorf Quirinusplatz,2026-07-01T04:48:00+00:00,2026-07-01T04:48:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,66,Bad Honnef (Stadtbahn),2026-07-01T05:00:00+00:00,2026-07-01T05:00:00+00:00,0.0,
2026-07-01T01:54:19Z,Kasernenstr_bleibt,de:05314:61114,Bonn Stadthaus,605,Bonn Duisdorf Bf,2026-07-01T05:02:00+00:00,2026-07-01T05:02:00+00:00,0.0,
